product_id	description	price	stock	Company	Category	description_details
P6121	Eco-friendly Cat Tree	9.075	73	Meow & Co.	Bowls & Feeders	Ideal for playful cats.
P6122	Deluxe Cat Toy	64.6125	19	Tail Traders	Training	Best for pampered cats.
P6123	Ultra Cat Treat	42.075	35	Cat Craze	Health	Made for playful cats.
P6124	Premium Cat Litter Box	46.905	2	Purrfection Unlimited	Scratching Posts	Perfect for healthy cats.
P6125	Deluxe Cat Tree	74.265	13	Fur-tune Goods	Clothing	Best for healthy cats.
P6126	Deluxe Cat Brush	33.7875	66	Paw Prints Co.	Grooming	Made for playful cats.
P6127	Ultra Cat Carrier	20.7675	9	Pawsome Picks	Leisure	Designed for adventurous cats.
P6128	Deluxe Cat Scratcher	71.9025	64	Purrfectly Practical	Leisure	Made for adventurous cats.
P6129	Premium Cat Scratcher	6.0375	61	Tabby Treasures	Safety	Ideal for adventurous cats.
P6130	Eco-friendly Cat Bed	64.9275	53	Feline Finds	Furniture	Designed for stylish cats.
P6131	Eco-friendly Cat Treat	10.4475	18	Fur-tune Goods	Safety	Made for stylish cats.
P6132	Premium Cat Treat	52.785	98	Claw & Order	Leisure	Best for healthy cats.
P6133	Deluxe Cat Tree	3.81	98	Whiskerful Wonders	Leisure	Made for adventurous cats.
P6134	Deluxe Cat Carrier	28.1175	37	Paw Prints Co.	Apparel	Perfect for stylish cats.
P6135	Deluxe Cat Scratcher	40.3725	93	Fur-niture for Cats	Leisure	Best for adventurous cats.
P6136	Ultra Cat Treat	13.155	94	Tail Traders	Safety	Perfect for stylish cats.
P6137	Eco-friendly Cat Treat	40.425	52	Tabby Trading	Furniture	Made for healthy cats.
P6138	Ultra Cat Scratcher	7.635	39	Fur-endly Goods	Apparel	Made for pampered cats.
P6139	Premium Cat Litter Box	21.78	94	Tabby Trading	Toys	Perfect for pampered cats.
P6140	Compact Cat Bed	38.3475	92	Claw & Paws	Furniture	Made for adventurous cats.
P6141	Ultra Cat Scratcher	38.8725	52	Feline Essentials	Furniture	Best for stylish cats.
P6142	Eco-friendly Cat Bed	62.4525	26	Whisker Whisperers	Gifts	Ideal for playful cats.
P6143	Deluxe Cat Collar	54.8475	10	Fur-endly Goods	Training	Perfect for adventurous cats.
P6144	Premium Cat Collar	65.5575	92	Mew-tique	Health	Designed for stylish cats.
P6145	Premium Cat Treat	69.1725	92	Tabby Treasures	Training	Ideal for adventurous cats.
P6146	Compact Cat Bed	65.55	6	Whiskerful Wonders	Training	Designed for stylish cats.
P6147	Deluxe Cat Litter Box	18.0525	76	Meow & More	Bowls & Feeders	Ideal for pampered cats.
P6148	Compact Cat Treat	6.7275	55	Purrfect Products	Clothing	Perfect for adventurous cats.
P6149	Eco-friendly Cat Bed	49.515	57	Tabby Treasures	Gifts	Best for adventurous cats.
P6150	Deluxe Cat Toy	32.925	61	Purrchandise	Electronics	Ideal for pampered cats.
P6151	Ultra Cat Toy	36.5025	43	Feline Finds	Outdoor	Perfect for adventurous cats.
P6152	Premium Cat Toy	19.62	37	Paw-sibilities Unlimited	Electronics	Perfect for pampered cats.
P6153	Premium Cat Brush	19.455	7	Purr-chase Paradise	Outdoor	Ideal for playful cats.
P6154	Ultra Cat Brush	18.9825	22	Pawsitive Finds	Bowls & Feeders	Perfect for pampered cats.
P6155	Ultra Cat Scratcher	49.245	3	Claw & Paws	Training	Designed for stylish cats.
P6156	Eco-friendly Cat Bed	73.1475	94	Meow & More	Carriers	Made for playful cats.
P6157	Premium Cat Tree	42.6525	0	Mew-niverse	Apparel	Made for playful cats.
P6158	Ultra Cat Collar	62.5875	3	Mew-tique	Electronics	Best for pampered cats.
P6159	Compact Cat Litter Box	55.3575	99	Fur Real Supplies	Food	Best for pampered cats.
P6160	Premium Cat Litter Box	10.05	36	Pawsitive Finds	Carriers	Designed for playful cats.
P6161	Compact Cat Toy	59.0625	51	Whisker Warehouse	Bowls & Feeders	Perfect for adventurous cats.
P6162	Premium Cat Collar	24.195	49	Purrfect Products	Leisure	Designed for adventurous cats.
P6163	Premium Cat Brush	49.575	77	Tailor Made for Cats	Gifts	Perfect for pampered cats.
P6164	Deluxe Cat Litter Box	4.7175	11	Cat Corner Co.	Apparel	Best for playful cats.
P6165	Eco-friendly Cat Toy	28.7625	9	Fur-midable Finds	Beds	Best for playful cats.
P6166	Eco-friendly Cat Treat	35.6475	27	Tail Traders	Carriers	Designed for adventurous cats.
P6167	Compact Cat Litter Box	12.6375	30	Paw-sibilities Unlimited	Bowls & Feeders	Made for stylish cats.
P6168	Deluxe Cat Tree	6.87	69	Purr & Co.	Seasonal	Made for healthy cats.
P6169	Deluxe Cat Scratcher	56.91	75	Tail Waggers	Carriers	Made for adventurous cats.
P6170	Compact Cat Collar	51.6675	16	Pawsitively Purrfect	Grooming	Best for stylish cats.
P6171	Premium Cat Brush	72.885	24	Fur-endly Goods	Health	Best for healthy cats.
P6172	Compact Cat Treat	43.56	16	Tabby Treasures	Health	Ideal for stylish cats.
P6173	Ultra Cat Food	15.945	100	Pawsh	Safety	Best for adventurous cats.
P6174	Eco-friendly Cat Food	59.5275	96	Claw-some Goods	Toys	Ideal for stylish cats.
P6175	Deluxe Cat Toy	8.535	94	Whisker Whisperers	Leisure	Designed for pampered cats.
P6176	Deluxe Cat Scratcher	43.785	44	Paw Prints Co.	Seasonal	Designed for healthy cats.
P6177	Eco-friendly Cat Carrier	73.1175	21	Purr-chase Paradise	Leisure	Best for adventurous cats.
P6178	Eco-friendly Cat Carrier	42.165	82	Kitty Kingdom	Accessories	Best for healthy cats.
P6179	Premium Cat Toy	36.045	54	Feline Finds	Training	Perfect for healthy cats.
P6180	Eco-friendly Cat Scratcher	58.7025	14	Purr-sonalized Picks	Accessories	Ideal for adventurous cats.
P6181	Ultra Cat Toy	6.4725	98	Fur Real Supplies	Beds	Ideal for playful cats.
P6182	Premium Cat Food	72.885	52	Meow & Co.	Carriers	Perfect for stylish cats.
P6183	Premium Cat Carrier	20.6625	6	Kitty Kingdom	Training	Designed for adventurous cats.
P6184	Eco-friendly Cat Scratcher	45.9525	87	Mew Market	Gifts	Made for playful cats.
P6185	Eco-friendly Cat Scratcher	64.1325	56	Tailor Made for Cats	Scratching Posts	Perfect for pampered cats.
P6186	Deluxe Cat Toy	32.7525	14	Purr-sue Happiness	Bowls & Feeders	Designed for stylish cats.
P6187	Premium Cat Bed	13.065	15	Cat Corner Co.	Training	Perfect for adventurous cats.
P6188	Premium Cat Brush	68.775	49	Whisker Wonders Co.	Safety	Made for stylish cats.
P6189	Ultra Cat Brush	74.16	51	Fur-niture for Cats	Scratching Posts	Designed for adventurous cats.
P6190	Compact Cat Carrier	64.395	76	Mew-tique	Food	Designed for pampered cats.
P6191	Compact Cat Scratcher	69.2025	51	Claw-some Goods	Scratching Posts	Best for playful cats.
P6192	Compact Cat Collar	28.5375	41	Mew-niverse	Apparel	Perfect for pampered cats.
P6193	Ultra Cat Collar	60.4575	21	Purr-sue Happiness	Electronics	Perfect for playful cats.
P6194	Deluxe Cat Brush	58.8975	77	Whisker Wonders Co.	Food	Made for adventurous cats.
P6195	Eco-friendly Cat Collar	49.11	62	Mew-tique	Seasonal	Made for stylish cats.
P6196	Premium Cat Collar	20.34	33	Mew Market	Apparel	Designed for pampered cats.
P6197	Compact Cat Treat	9.54	34	Cat-tastic Supplies	Clothing	Made for playful cats.
P6198	Ultra Cat Food	13.845	82	Purr-fectly Pawsible	Grooming	Designed for stylish cats.
P6199	Compact Cat Treat	16.5225	19	Pawsh	Gifts	Made for pampered cats.
P6200	Ultra Cat Toy	48.75	94	Fur-endly Goods	Clothing	Ideal for adventurous cats.
P6201	Premium Cat Toy	8.055	93	Meowgic	Clothing	Perfect for pampered cats.
P6202	Ultra Cat Food	32.1375	19	Claw & Order	Outdoor	Made for pampered cats.
P6203	Deluxe Cat Bed	38.0175	89	Pawsh	Decor	Perfect for adventurous cats.
P6204	Premium Cat Carrier	43.05	31	Whisker Warehouse	Leisure	Designed for adventurous cats.
P6205	Eco-friendly Cat Bed	25.38	53	Tail Waggers	Beds	Made for stylish cats.
P6206	Eco-friendly Cat Litter Box	61.5375	14	Purr & Co.	Grooming	Designed for playful cats.
P6207	Eco-friendly Cat Treat	30.0675	13	Purr-chase Paradise	Scratching Posts	Made for healthy cats.
P6208	Compact Cat Scratcher	29.58	55	Kitty Kingdom	Accessories	Best for playful cats.
P6209	Deluxe Cat Treat	25.9875	8	Fur-endly Goods	Apparel	Perfect for stylish cats.
P6210	Premium Cat Carrier	4.6575	27	Claw-some Goods	Grooming	Made for playful cats.
P6211	Deluxe Cat Carrier	15.6075	46	Catify	Clothing	Best for stylish cats.
P6212	Compact Cat Carrier	53.64	1	Purr-fectly Pawsible	Toys	Perfect for healthy cats.
P6213	Deluxe Cat Scratcher	14.505	15	Tail Traders	Carriers	Designed for pampered cats.
P6214	Deluxe Cat Brush	62.4825	73	Meow & More	Carriers	Made for pampered cats.
P6215	Deluxe Cat Bed	48.1125	100	Fur-tune Goods	Accessories	Ideal for stylish cats.
P6216	Eco-friendly Cat Carrier	58.86	70	Paw-sibilities Unlimited	Safety	Designed for pampered cats.
P6217	Deluxe Cat Bed	9.285	31	Meow & Co.	Gifts	Perfect for adventurous cats.
P6218	Deluxe Cat Bed	58.5825	77	Whiskerful Wonders	Scratching Posts	Made for pampered cats.
P6219	Compact Cat Food	9.9075	35	Pawsitively Purrfect	Furniture	Ideal for healthy cats.
P6220	Deluxe Cat Tree	8.5875	22	Pawsitive Finds	Outdoor	Designed for healthy cats.
P6221	Deluxe Cat Treat	52.6575	90	Meow & More	Seasonal	Ideal for healthy cats.
P6222	Eco-friendly Cat Brush	66.33	91	Paw-sibilities Unlimited	Beds	Designed for adventurous cats.
P6223	Ultra Cat Tree	19.2825	54	Purr-fectly Pawsible	Outdoor	Designed for stylish cats.
P6224	Deluxe Cat Toy	30.18	39	Cat Corner Co.	Accessories	Designed for playful cats.
P6225	Compact Cat Carrier	39.81	20	Meow & More	Apparel	Best for playful cats.
P6226	Compact Cat Litter Box	44.505	40	Kitty Kingdom	Safety	Made for pampered cats.
P6227	Deluxe Cat Litter Box	73.1775	40	Meow & Co.	Toys	Best for adventurous cats.
P6228	Compact Cat Treat	52.05	81	Catify	Beds	Best for pampered cats.
P6229	Eco-friendly Cat Collar	19.23	25	Mew Market	Bowls & Feeders	Best for pampered cats.
P6230	Premium Cat Food	11.325	91	Fur-midable Finds	Apparel	Perfect for stylish cats.
P6231	Deluxe Cat Collar	38.595	2	Whisker Wares	Furniture	Best for playful cats.
P6232	Ultra Cat Toy	25.1325	47	Whisker Wonders	Decor	Ideal for playful cats.
P6233	Compact Cat Collar	12.825	18	Tabby Treasures	Outdoor	Made for stylish cats.
P6234	Deluxe Cat Bed	74.64	71	Fur-tune Goods	Safety	Perfect for playful cats.
P6235	Premium Cat Food	69.885	43	Kitty Komforts	Accessories	Ideal for pampered cats.
P6236	Deluxe Cat Tree	19.32	33	Purr-sonalized Picks	Scratching Posts	Made for healthy cats.
P6237	Compact Cat Food	54.0975	48	Fur-midable Finds	Carriers	Best for adventurous cats.
P6238	Premium Cat Scratcher	47.07	71	Tabby Treasures	Safety	Made for stylish cats.
P6239	Deluxe Cat Food	10.53	62	Tabby Trading	Gifts	Made for healthy cats.
P6240	Premium Cat Tree	72.0675	67	Purr-fectly Pawsible	Decor	Ideal for stylish cats.
P6241	Compact Cat Collar	12.7725	60	Meow & Co.	Toys	Ideal for healthy cats.
P6242	Compact Cat Bed	41.4675	77	Meow & More	Beds	Made for stylish cats.
P6243	Premium Cat Bed	59.7675	99	Tail Traders	Decor	Perfect for pampered cats.
P6244	Premium Cat Carrier	18.4275	98	Claw & Paws	Furniture	Ideal for adventurous cats.
P6245	Deluxe Cat Treat	53.145	81	Mew-tique	Toys	Ideal for healthy cats.
P6246	Premium Cat Litter Box	29.2725	27	Mew-niverse	Beds	Perfect for adventurous cats.
P6247	Eco-friendly Cat Carrier	26.505	4	Tabby Trading	Toys	Perfect for playful cats.
P6248	Compact Cat Toy	63.1875	12	Pawsitively Purrfect	Decor	Perfect for pampered cats.
P6249	Premium Cat Scratcher	57.6825	72	Feline Essentials	Apparel	Designed for adventurous cats.
P6250	Compact Cat Brush	24.135	5	Catify	Scratching Posts	Best for pampered cats.
P6251	Premium Cat Litter Box	69.975	87	Fur-endly Goods	Seasonal	Made for pampered cats.
P6252	Premium Cat Carrier	41.5725	66	Purr-fectly Pawsible	Grooming	Perfect for pampered cats.
P6253	Ultra Cat Food	16.35	88	Purr-chase Paradise	Seasonal	Ideal for stylish cats.
P6254	Premium Cat Collar	71.205	95	Purrfection Unlimited	Leisure	Ideal for adventurous cats.
P6255	Deluxe Cat Food	23.1975	24	Pawsh	Health	Ideal for adventurous cats.
P6256	Ultra Cat Treat	73.05	96	Fur-midable Finds	Furniture	Designed for adventurous cats.
P6257	Compact Cat Food	10.965	19	Fur-endly Goods	Beds	Best for playful cats.
P6258	Eco-friendly Cat Scratcher	19.8825	94	Mew-niverse	Seasonal	Ideal for playful cats.
P6259	Compact Cat Tree	9.24	46	Kitty Komforts	Carriers	Perfect for healthy cats.
P6260	Deluxe Cat Litter Box	24.3375	59	Cat Corner Co.	Leisure	Designed for adventurous cats.
P6261	Deluxe Cat Food	27.21	50	Purr-fectly Pawsible	Decor	Perfect for playful cats.
P6262	Premium Cat Brush	28.92	1	Whisker Warehouse	Food	Perfect for adventurous cats.
P6263	Eco-friendly Cat Food	11.7	38	Tail Waggers	Electronics	Made for playful cats.
P6264	Compact Cat Collar	30.9375	2	Purr-sue Happiness	Training	Best for stylish cats.
P6265	Ultra Cat Brush	59.0925	9	Meowgic	Health	Ideal for pampered cats.
P6266	Premium Cat Carrier	13.35	45	Purr-fectly Pawsible	Electronics	Perfect for playful cats.
P6267	Deluxe Cat Bed	23.04	76	Paw-sibilities Unlimited	Leisure	Designed for playful cats.
P6268	Eco-friendly Cat Treat	60.9225	60	Tail Waggers	Seasonal	Designed for playful cats.
P6269	Deluxe Cat Scratcher	62.58	45	Claw & Order	Furniture	Made for healthy cats.
P6270	Compact Cat Brush	39.375	99	Purr-fectly Pawsible	Food	Best for stylish cats.
P6271	Premium Cat Bed	34.2675	20	Fur-midable Finds	Outdoor	Made for stylish cats.
P6272	Ultra Cat Food	38.5275	71	Mew-tique	Leisure	Designed for healthy cats.
P6273	Ultra Cat Litter Box	49.065	40	Kitty Kingdom	Electronics	Designed for playful cats.
P6274	Eco-friendly Cat Food	62.0925	54	Fur-niture for Cats	Leisure	Made for adventurous cats.
P6275	Compact Cat Tree	19.9725	32	Purr & Co.	Grooming	Designed for pampered cats.
P6276	Compact Cat Carrier	28.7775	95	Whisker Wonders Co.	Furniture	Made for pampered cats.
P6277	Ultra Cat Scratcher	35.2125	92	Tail Waggers	Apparel	Ideal for playful cats.
P6278	Deluxe Cat Brush	13.9125	93	Tailor Made for Cats	Accessories	Ideal for pampered cats.
P6279	Eco-friendly Cat Treat	53.8125	74	Purrchandise	Seasonal	Made for stylish cats.
P6280	Eco-friendly Cat Bed	34.2225	8	Purrfection Unlimited	Health	Ideal for playful cats.
P6281	Premium Cat Litter Box	32.0775	42	Claw-some Goods	Bowls & Feeders	Perfect for stylish cats.
P6282	Eco-friendly Cat Tree	13.1475	3	Tabby Trading	Food	Ideal for healthy cats.
P6283	Ultra Cat Treat	26.25	2	Pawsome Picks	Toys	Perfect for stylish cats.
P6284	Deluxe Cat Litter Box	67.8675	69	Pawsome Picks	Furniture	Designed for pampered cats.
P6285	Deluxe Cat Bed	42.195	65	Fur-niture for Cats	Grooming	Best for adventurous cats.
P6286	Ultra Cat Treat	15.675	40	Pawsitive Finds	Decor	Made for playful cats.
P6287	Deluxe Cat Carrier	20.31	35	Claw-some Goods	Food	Designed for stylish cats.
P6288	Eco-friendly Cat Toy	24.855	40	Catify	Carriers	Best for pampered cats.
P6289	Eco-friendly Cat Tree	52.065	18	Purr-sonalized Picks	Electronics	Ideal for playful cats.
P6290	Ultra Cat Brush	28.47	38	Claw & Order	Scratching Posts	Made for pampered cats.
P6291	Ultra Cat Collar	3.975	82	Feline Essentials	Safety	Designed for pampered cats.
P6292	Compact Cat Toy	24.0375	76	Kitty Chic	Gifts	Ideal for pampered cats.
P6293	Eco-friendly Cat Tree	30.3525	65	Cat-tastic Supplies	Apparel	Ideal for stylish cats.
P6294	Deluxe Cat Treat	47.8275	55	Purrfectly Practical	Bowls & Feeders	Designed for adventurous cats.
P6295	Premium Cat Collar	32.235	45	Whisker Warehouse	Outdoor	Ideal for playful cats.
P6296	Ultra Cat Carrier	59.3325	65	Fur Real Supplies	Furniture	Best for adventurous cats.
P6297	Deluxe Cat Tree	7.4925	98	Whisker Warehouse	Electronics	Designed for pampered cats.
P6298	Eco-friendly Cat Treat	28.8225	26	Mew-niverse	Safety	Best for adventurous cats.
P6299	Ultra Cat Treat	4.125	38	Whisker Wonders Co.	Furniture	Perfect for stylish cats.
P6300	Premium Cat Treat	73.695	37	Whiskerful Wonders	Gifts	Perfect for pampered cats.
P6301	Compact Cat Toy	34.17	13	Whisker Wonders Co.	Toys	Best for healthy cats.
P6302	Eco-friendly Cat Scratcher	46.5075	39	Fur-midable Finds	Furniture	Made for stylish cats.
P6303	Ultra Cat Treat	43.1175	9	Fur Real Supplies	Scratching Posts	Perfect for healthy cats.
P6304	Deluxe Cat Scratcher	34.545	82	Cat-tastic Supplies	Apparel	Best for playful cats.
P6305	Compact Cat Treat	30.75	14	Mew-tique	Scratching Posts	Ideal for adventurous cats.
P6306	Compact Cat Scratcher	36.555	88	Kitty Komforts	Scratching Posts	Made for adventurous cats.
P6307	Compact Cat Carrier	35.6775	81	Purrchandise	Furniture	Made for stylish cats.
P6308	Compact Cat Food	28.41	41	Whisker Warehouse	Training	Ideal for healthy cats.
P6309	Eco-friendly Cat Toy	6.21	50	Pawsh	Furniture	Designed for playful cats.
P6310	Ultra Cat Collar	70.74	2	Cat Craze	Decor	Designed for adventurous cats.
P6311	Compact Cat Toy	7.305	1	Pawsh	Gifts	Perfect for pampered cats.
P6312	Ultra Cat Treat	69.6975	0	Whisker Warehouse	Training	Designed for adventurous cats.
P6313	Premium Cat Litter Box	22.185	96	Purr-sonalized Picks	Carriers	Made for stylish cats.
P6314	Ultra Cat Litter Box	52.53	37	Pawsitive Finds	Decor	Best for pampered cats.
P6315	Deluxe Cat Brush	48.015	69	Kitty Chic	Seasonal	Ideal for adventurous cats.
P6316	Compact Cat Tree	27.8775	69	Tail Traders	Leisure	Perfect for adventurous cats.
P6317	Ultra Cat Litter Box	55.1625	12	Purrfectly Practical	Safety	Made for stylish cats.
P6318	Compact Cat Carrier	28.0875	68	Mew-tique	Apparel	Designed for pampered cats.
P6319	Ultra Cat Litter Box	47.64	35	Purr-sue Happiness	Carriers	Perfect for playful cats.
P6320	Deluxe Cat Litter Box	42.0225	50	Kitty Chic	Electronics	Perfect for adventurous cats.
P6321	Eco-friendly Cat Litter Box	58.365	9	Whiskerful Wonders	Seasonal	Made for pampered cats.
P6322	Ultra Cat Food	58.62	44	Cat Corner Co.	Grooming	Perfect for playful cats.
P6323	Premium Cat Food	27.4425	23	Pawsome Picks	Health	Designed for playful cats.
P6324	Deluxe Cat Food	6.15	5	Whisker Wonders	Beds	Best for pampered cats.
P6325	Compact Cat Collar	6.5925	33	Feline Essentials	Outdoor	Best for playful cats.
P6326	Compact Cat Carrier	13.3725	18	Tabby Treasures	Seasonal	Designed for stylish cats.
P6327	Ultra Cat Food	8.445	34	Fur-niture for Cats	Gifts	Designed for adventurous cats.
P6328	Eco-friendly Cat Treat	7.5975	93	Purrfectly Practical	Apparel	Perfect for stylish cats.
P6329	Premium Cat Toy	60.24	88	Tabby Treasures	Seasonal	Ideal for adventurous cats.
P6330	Deluxe Cat Scratcher	43.4775	29	Purrchandise	Scratching Posts	Best for playful cats.
P6331	Ultra Cat Treat	52.695	24	Whisker Wonders Co.	Apparel	Made for playful cats.
P6332	Eco-friendly Cat Toy	48.06	23	Kitty Kingdom	Bowls & Feeders	Best for adventurous cats.
P6333	Deluxe Cat Toy	9.1125	75	Pawsitive Finds	Accessories	Ideal for adventurous cats.
P6334	Deluxe Cat Collar	38.1225	29	Tail Traders	Electronics	Made for playful cats.
P6335	Compact Cat Tree	48.72	22	Tabby Trading	Training	Designed for pampered cats.
P6336	Premium Cat Food	40.9425	11	Pawsh	Apparel	Ideal for stylish cats.
P6337	Compact Cat Treat	68.8725	82	Cat Corner Co.	Clothing	Made for stylish cats.
P6338	Eco-friendly Cat Toy	43.95	9	Fur-midable Finds	Apparel	Made for adventurous cats.
P6339	Compact Cat Toy	23.6925	31	Whisker Wonders Co.	Accessories	Perfect for stylish cats.
P6340	Eco-friendly Cat Food	70.05	45	Tail Waggers	Clothing	Designed for stylish cats.
P6341	Ultra Cat Food	69.6675	55	Purr-sonalized Picks	Accessories	Designed for pampered cats.
P6342	Premium Cat Toy	68.205	13	Mew-tique	Gifts	Best for pampered cats.
P6343	Premium Cat Toy	39.3525	71	Cat-tastic Supplies	Leisure	Best for adventurous cats.
P6344	Premium Cat Tree	64.11	67	Whisker Wonders Co.	Gifts	Made for playful cats.
P6345	Deluxe Cat Tree	74.88	5	Mew-niverse	Gifts	Made for healthy cats.
P6346	Eco-friendly Cat Carrier	57.915	16	Kitty Komforts	Toys	Best for healthy cats.
P6347	Compact Cat Brush	41.67	81	Fur-midable Finds	Accessories	Designed for adventurous cats.
P6348	Premium Cat Treat	73.8525	93	Meowgic	Apparel	Best for playful cats.
P6349	Ultra Cat Bed	21.8175	46	Meowgic	Gifts	Perfect for playful cats.
P6350	Compact Cat Tree	37.98	93	Whisker Whisperers	Leisure	Best for healthy cats.
P6351	Ultra Cat Treat	22.485	84	Claw-some Goods	Training	Ideal for pampered cats.
P6352	Eco-friendly Cat Scratcher	6.51	98	Fur-midable Finds	Seasonal	Ideal for playful cats.
P6353	Premium Cat Toy	50.325	85	Purr & Co.	Beds	Designed for pampered cats.
P6354	Premium Cat Scratcher	19.095	79	Whisker Wonders Co.	Beds	Designed for playful cats.
P6355	Compact Cat Carrier	24.8475	54	Cat Corner Co.	Electronics	Designed for playful cats.
